event_id,ticker,ex_date,distribution_per_share_krw,verification_status,record_date,pay_date,dividend_yield_pct,distribution_type,source_owner
seibro:367770:20240430,367770,2024-04-29,80,verified,2024-04-30,2024-05-03,0.8782,ordinary_cash,한국예탁결제원(SEIBro)
seibro:367770:20230428,367770,2023-04-27,18,verified,2023-04-28,2023-05-03,0.1793,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368190:20240430,368190,2024-04-29,15,verified,2024-04-30,2024-05-03,0.1851,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368190:20230428,368190,2023-04-27,20,verified,2023-04-28,2023-05-03,0.2159,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20260630,368590,2026-06-29,50,verified,2026-06-30,2026-07-02,0.1468,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20260331,368590,2026-03-30,40,verified,2026-03-31,2026-04-02,0.1511,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20251230,368590,2025-12-29,47,verified,2025-12-30,2026-01-05,0.1743,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20250930,368590,2025-09-29,38,verified,2025-09-30,2025-10-02,0.1479,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20250630,368590,2025-06-27,33,verified,2025-06-30,2025-07-02,0.1457,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20250331,368590,2025-03-28,34,verified,2025-03-31,2025-04-02,0.1617,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20241230,368590,2024-12-27,38,verified,2024-12-30,2025-01-03,0.1664,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20240930,368590,2024-09-27,30,verified,2024-09-30,2024-10-04,0.1533,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20240628,368590,2024-06-27,30,verified,2024-06-28,2024-07-02,0.1476,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20240329,368590,2024-03-28,30,verified,2024-03-29,2024-04-02,0.1638,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20231228,368590,2023-12-27,25,verified,2023-12-28,2024-01-03,0.1562,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20231031,368590,2023-10-30,25,verified,2023-10-31,2023-11-02,0.1705,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20230731,368590,2023-07-28,25,verified,2023-07-31,2023-08-02,0.1664,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20230428,368590,2023-04-27,22,verified,2023-04-28,2023-05-03,0.1688,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368590:20230131,368590,2023-01-30,20,verified,2023-01-31,2023-02-02,0.1764,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368680:20260731,368680,2026-07-30,9,verified,2026-07-31,2026-08-04,0.1185,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368680:20260430,368680,2026-04-29,44,verified,2026-04-30,2026-05-06,0.4407,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368680:20250430,368680,2025-04-29,35,verified,2025-04-30,2025-05-07,0.5106,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368680:20240430,368680,2024-04-29,10,verified,2024-04-30,2024-05-03,0.1222,ordinary_cash,한국예탁결제원(SEIBro)
seibro:368680:20230428,368680,2023-04-27,10,verified,2023-04-28,2023-05-03,0.1072,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371150:20260731,371150,2026-07-30,55,verified,2026-07-31,2026-08-04,0.7427,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371150:20251230,371150,2025-12-29,65,verified,2025-12-30,2026-01-05,0.7303,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371160:20260731,371160,2026-07-30,25,verified,2026-07-31,2026-08-04,0.3276,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371160:20260430,371160,2026-04-29,20,verified,2026-04-30,2026-05-06,0.2527,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371160:20260130,371160,2026-01-29,10,verified,2026-01-30,2026-02-03,0.1148,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371160:20251031,371160,2025-10-30,15,verified,2025-10-31,2025-11-04,0.1621,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371160:20250731,371160,2025-07-30,35,verified,2025-07-31,2025-08-04,0.4202,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371160:20250430,371160,2025-04-29,20,verified,2025-04-30,2025-05-07,0.2457,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371450:20251230,371450,2025-12-29,47,verified,2025-12-30,2026-01-05,0.4105,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371460:20251230,371460,2025-12-29,140,verified,2025-12-30,2026-01-05,1.087,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371470:20251230,371470,2025-12-29,60,verified,2025-12-30,2026-01-05,0.6897,ordinary_cash,한국예탁결제원(SEIBro)
seibro:371870:20251230,371870,2025-12-29,20,verified,2025-12-30,2026-01-05,0.2246,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20260731,372330,2026-07-30,51,verified,2026-07-31,2026-08-04,0.6706,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20260430,372330,2026-04-29,6,verified,2026-04-30,2026-05-06,0.0758,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20260130,372330,2026-01-29,8,verified,2026-01-30,2026-02-03,0.0921,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20251031,372330,2025-10-30,11,verified,2025-10-31,2025-11-04,0.1193,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20250731,372330,2025-07-30,52,verified,2025-07-31,2025-08-04,0.6269,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20250131,372330,2025-01-30,8,verified,2025-01-31,2025-02-04,0.1004,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20240731,372330,2024-07-30,20,verified,2024-07-31,2024-08-02,0.3906,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20240131,372330,2024-01-30,10,verified,2024-01-31,2024-02-02,0.2247,ordinary_cash,한국예탁결제원(SEIBro)
seibro:372330:20230731,372330,2023-07-28,8,verified,2023-07-31,2023-08-02,0.1263,ordinary_cash,한국예탁결제원(SEIBro)
seibro:373490:20260430,373490,2026-04-29,120,verified,2026-04-30,2026-05-06,0.3659,ordinary_cash,한국예탁결제원(SEIBro)
seibro:373490:20250430,373490,2025-04-29,200,verified,2025-04-30,2025-05-07,1.8157,ordinary_cash,한국예탁결제원(SEIBro)
seibro:373490:20240430,373490,2024-04-29,40,verified,2024-04-30,2024-05-03,0.3213,ordinary_cash,한국예탁결제원(SEIBro)
